"obs.tot"	"obs.groups"	"df.between"	"df.within"	"statistic"	"pvalue"
"GO:0052548"	126	3	2	63.7076318720764	0.173425170516728	0.841175653302973
"GO:0034656"	126	3	2	57.5491952289705	1.75844935869327	0.181443264433359
"GO:0009164"	126	3	2	57.5491952289705	1.75844935869326	0.181443264433362
"GO:1901658"	126	3	2	57.6671729692061	1.89832300094186	0.159064266463646
"GO:0009445"	126	3	2	57.609101623935	1.9275968324129	0.15476616645749
"GO:0008252"	126	3	2	58.5240505937785	0.512398088182844	0.601719697731782
"GO:0004559"	126	3	2	60.5929843910618	3.01268485165864	0.0565778315411535
"GO:0010951"	126	3	2	63.7155088568965	0.17330197503756	0.841278679032399
"GO:0004642"	126	3	2	59.0025243566125	3.48930294532936	0.0369605619969808
"GO:0051723"	126	3	2	56.615632303589	1.77823008317617	0.178242188927355
"GO:0008984"	126	3	2	56.6136576185506	1.77637517319993	0.178553871942589
"GO:0004866"	126	3	2	63.5341895538969	0.199020795821523	0.820041807686882
"GO:0061135"	126	3	2	63.5341895538969	0.199020795821523	0.820041807686882
"GO:0015750"	126	3	2	62.6523905877162	3.28004586944408	0.0441817545978378
"GO:0042834"	126	3	2	61.8324357211569	1.15770591766988	0.320922300326114
"GO:0019299"	126	3	2	60.1969020928201	2.79354845223785	0.0691546245329052
"GO:0004549"	126	3	2	60.4635891572392	1.98542315826749	0.146175219034704
"GO:0035438"	126	3	2	57.4669238394378	1.25491448269542	0.292794771969822
"GO:0042454"	126	3	2	57.5679682208873	1.43192241555371	0.247228022645133
"GO:0048646"	126	3	2	60.4323267673981	0.441542404560312	0.645101629643009
"GO:0006529"	126	3	2	59.0489692235881	0.0170127605329001	0.983135956347857
"GO:0046130"	126	3	2	58.398114084731	1.21287180819035	0.304721151437429
"GO:0006152"	126	3	2	58.2747261696577	1.36894219321494	0.262433606539067
"GO:0016419"	126	3	2	58.38530968591	2.48232350272283	0.0923278014332486
"GO:0016420"	126	3	2	58.38530968591	2.48232350272283	0.0923278014332486
"GO:0004372"	126	3	2	60.8752922323549	2.44783140891181	0.0949522892807737
"GO:0016802"	126	3	2	59.6839583044437	1.29513499108045	0.281444987471371
"GO:0052590"	126	3	2	63.0958023064155	0.792862850936493	0.457003802115538
"GO:0004013"	126	3	2	59.6964702577148	1.29345502289455	0.281896951698746
"GO:0046498"	126	3	2	61.4160495292518	1.23010876937321	0.299359645470136
"GO:0019510"	126	3	2	61.4310097374616	1.23023047865003	0.299322911522261
"GO:0005244"	126	3	2	62.5335854517538	3.41287923454618	0.0391972433589574
"GO:0022832"	126	3	2	62.5335854517538	3.41287923454618	0.0391972433589574
"GO:0006083"	126	3	2	56.8528575527099	1.80482246435753	0.17380127937738
"GO:0016898"	126	3	2	59.0214935005066	2.706605831695	0.075050872675962
"GO:0015426"	126	3	2	63.151200511477	3.19395762429632	0.0477131833468531
"GO:0015734"	126	3	2	58.1223130810535	1.4191326045566	0.250180933514873
"GO:0015411"	126	3	2	58.7090043683152	1.37784707581567	0.260152363059544
"GO:0005368"	126	3	2	58.7106465614919	1.37863025286139	0.259957606224949
"GO:0019556"	126	3	2	56.8099039931638	1.51514887672485	0.228522421283667
"GO:0043606"	126	3	2	56.8099039931638	1.51514887672485	0.228522421283667
"GO:0019557"	126	3	2	56.8074915631358	1.5134067169514	0.228901072395854
"GO:0042918"	126	3	2	58.6072924678289	1.67426606838841	0.196285787739576
"GO:0042959"	126	3	2	59.2971241516666	1.66135593952869	0.198596961543011
"GO:0003725"	126	3	2	55.7135591846957	1.815102662423	0.172317339550031
"GO:0004652"	126	3	2	57.6834778903894	1.68696121914224	0.194083084155323
"GO:0015889"	126	3	2	57.7298161040803	2.49300696975393	0.0915223556909406
"GO:0030435"	126	3	2	58.7005865585199	3.89927885310664	0.0257032765527678
"GO:0106029"	126	3	2	59.0100240985549	3.92917999861205	0.0250048524669587
"GO:0015937"	126	3	2	62.6197236706848	2.71282434955567	0.0741492875106887
"GO:0004359"	126	3	2	62.8723365110033	1.47220349504965	0.237219224510579
"GO:0043140"	126	3	2	57.7185063696865	0.881601737184102	0.419620681875086
"GO:0009202"	126	3	2	63.0866846159481	3.35573912774353	0.0412143970424438
"GO:0000715"	126	3	2	58.9063335884219	2.44816748500788	0.0952043784050511
"GO:0000716"	126	3	2	58.9063335884219	2.44816748500788	0.0952043784050511
"GO:0009212"	126	3	2	63.0820516424964	3.35216201568358	0.0413483444792226
"GO:0003985"	126	3	2	57.4353934154867	1.71319689817247	0.189372214978517
"GO:0070003"	126	3	2	57.8409298009785	1.2698227739032	0.288593686089549
"GO:0004814"	126	3	2	60.0062642220813	1.83857739814902	0.167890316589395
"GO:0006420"	126	3	2	60.0067792008539	1.83939826241572	0.167760435944505
"GO:0008312"	126	3	2	62.616682363869	3.3560840168419	0.0412497796043985
"GO:0071266"	126	3	2	62.0282757836585	2.94751537997247	0.0598604718645823
"GO:0019568"	126	3	2	57.0586662695196	1.2333901138935	0.298951695938538
"GO:0040017"	126	3	2	66.8710610431917	1.05861982195453	0.352675605237592
"GO:0044212"	126	3	2	63.8725243101724	1.7324494631325	0.185056812728488
"GO:0006577"	126	3	2	57.463887883149	0.670110437135536	0.51560443012785
"GO:0006970"	126	3	2	60.8287886649423	2.06709141781367	0.13535205175801
"GO:0009176"	126	3	2	63.0050650391804	2.96393658919629	0.0588551305743667
"GO:0009177"	126	3	2	63.0053572027084	2.96325934677953	0.0588915399735029
"GO:0000902"	126	3	2	60.3458014810447	1.80082501062161	0.173924824966521
"GO:0004471"	126	3	2	62.3811872483014	3.46929327071218	0.0372701912475968
"GO:0016041"	126	3	2	59.5048952092503	3.37211654419079	0.040993833948452
"GO:0016643"	126	3	2	59.5048952092503	3.37211654419079	0.040993833948452
"GO:0003911"	126	3	2	59.0552011396046	3.49775032186651	0.0366766130445564
"GO:0004802"	126	3	2	62.2207857806851	2.75834310695287	0.0711588527989737
"GO:0016843"	126	3	2	66.6178205470755	1.45546013558531	0.240614705796473
"GO:0019627"	126	3	2	57.9892426209576	2.08353626072009	0.133710411247737
"GO:0046075"	126	3	2	62.8872277974885	3.01546460945723	0.0561629092562363
"GO:0003910"	126	3	2	60.4376880013915	2.2886750545437	0.110123996549354
"GO:0006235"	126	3	2	63.0602244671058	3.45590979262614	0.0376543217286535
"GO:0004160"	126	3	2	62.4832738076627	2.781177057508	0.0696499298942732
"GO:0003964"	126	3	2	72.9666529687759	0.340612542829621	0.712459385452926
"GO:0006278"	126	3	2	72.9253027856796	0.359367310451787	0.699347206531028
"GO:0035251"	126	3	2	63.2016122405399	2.14286666721272	0.125765243671512
"GO:0010124"	126	3	2	58.0138037816974	1.62846450341262	0.20507183885572
"GO:0001216"	126	3	2	57.716836897959	1.69776562985375	0.192107287976192
"GO:0002047"	126	3	2	77.3044744411328	0.945134363197873	0.393071397363925
"GO:0016863"	126	3	2	62.2374592956225	2.29669638172609	0.109055817445735
"GO:0015114"	126	3	2	63.2342991978823	3.63911423959897	0.0319212339906458
"GO:0009013"	126	3	2	56.574564190842	1.3330081616431	0.271836912994237
"GO:0033238"	126	3	2	56.3606475666876	0.779282087374904	0.46361454478674
"GO:0006521"	126	3	2	56.3589005646358	0.777386998290363	0.464470459089498
"GO:0006419"	126	3	2	62.6969039368678	2.89577896017647	0.0626785003776923
"GO:0015415"	126	3	2	63.2404108045436	3.60747151993248	0.0328398775035235
"GO:0010243"	126	3	2	58.0029732214576	1.40223758032108	0.254261335447104
"GO:0042777"	126	3	2	62.510047725428	2.8507053236808	0.0653431465996969
"GO:0006562"	126	3	2	62.1292645132466	0.240781301561497	0.786743543042328
"GO:0016732"	126	3	2	50.6897247540046	0.0626537017091282	0.939341306009163
"GO:0003973"	126	3	2	60.5179144314873	1.65900327770604	0.198866577986393
"GO:0036381"	126	3	2	69.1298932187576	1.70391390852431	0.189522607725044
"GO:0009975"	126	3	2	57.196187039029	1.52452855791996	0.226438483094239
"GO:0046471"	126	3	2	57.552060923733	1.30149031491649	0.28001373595348
"GO:0006655"	126	3	2	57.552060923733	1.30149031491664	0.28001373595344
"GO:0008478"	126	3	2	61.4348939282688	3.62689419346586	0.0324431579468694
"GO:0006543"	126	3	2	81.3188529239659	2.30828515395389	0.105912509143902
"GO:0005416"	126	3	2	57.4256230407127	1.03405176464563	0.3620883228223
"GO:0000921"	126	3	2	56.2759827276038	2.81050142911295	0.068642806266398
"GO:0031106"	126	3	2	56.2759827276038	2.81050142911295	0.068642806266398
"GO:0032185"	126	3	2	56.2759827276038	2.81050142911295	0.068642806266398
"GO:0009443"	126	3	2	61.479033223398	3.61832893620991	0.0326883731413399
"GO:0006013"	126	3	2	62.7912853040527	0.929464732081895	0.400127500283969
"GO:0019835"	126	3	2	57.0918145785267	1.58221379022006	0.214398063692584
"GO:0006432"	126	3	2	60.0515397575795	2.90026608658168	0.0627493373946032
"GO:0023052"	126	3	2	57.1087488204172	1.04165332814735	0.359477554360305
"GO:0007267"	126	3	2	57.1109492031539	1.03992827243753	0.360076112811303
"GO:0016641"	126	3	2	58.7449886738188	2.19497578013611	0.12041255995865
"GO:0009595"	126	3	2	57.1290812581295	1.03076922756987	0.363270734921591
"GO:0009372"	126	3	2	57.1328091217706	1.03016727838799	0.363481432666535
"GO:0060245"	126	3	2	57.1328091217706	1.03016727838799	0.363481432666535
"GO:0046373"	126	3	2	57.0180928599583	1.85751710334306	0.165379915184891
"GO:0009313"	126	3	2	60.3570085934772	3.04831658373573	0.054803431252333
"GO:0055070"	126	3	2	57.0561182169041	2.15798243606849	0.124897883870064
"GO:0051052"	126	3	2	62.0462601869745	1.05222288892143	0.35530735725541
"GO:0003727"	126	3	2	62.1489865177457	5.32857015218253	0.00731357304207754
"GO:0004563"	126	3	2	63.1765281609454	3.96981117768909	0.0237666984942363
"GO:0019626"	126	3	2	59.7937884739626	2.10082917857908	0.131295774255164
"GO:0051050"	126	3	2	60.7743989678968	0.793068628741044	0.457080304659931
"GO:0019543"	126	3	2	59.7514439129585	2.10313651044995	0.131019307661492
"GO:0019629"	126	3	2	59.3475756394653	2.22389477603619	0.117126235775938
"GO:0019988"	126	3	2	62.1950582864354	4.58277289366085	0.0139121886224026
"GO:0046352"	126	3	2	60.2646395037229	3.08356401895809	0.0530889062103059
"GO:0006106"	126	3	2	57.3481097237967	1.02472541203518	0.365371745435373
"GO:0008802"	126	3	2	56.340614620433	0.943822739866127	0.395202789369129
"GO:0051272"	126	3	2	69.2188509428756	1.14495011312584	0.324192091339455
"GO:2000147"	126	3	2	69.2188509428756	1.14495011312584	0.324192091339455
"GO:0008375"	126	3	2	63.0961109764865	3.35797055736766	0.0411304003856329
"GO:0046556"	126	3	2	58.2712599725262	1.76666875504451	0.179931665203255
"GO:0046113"	126	3	2	57.3044065861928	2.22586559062388	0.117227504968769
"GO:0006231"	126	3	2	61.4798344604573	3.22860827988655	0.0464180373479154
"GO:0046073"	126	3	2	61.4798344604573	3.22860827988655	0.0464180373479154
"GO:1901701"	126	3	2	56.6611493290059	0.823776532052709	0.443957185033833
"GO:0004325"	126	3	2	57.3645840593409	1.64606894725311	0.201781873226856
"GO:0003978"	126	3	2	42.7287134312891	0.744164613508552	0.481187857929233
"GO:0006354"	126	3	2	62.8998458175411	3.40911719558791	0.0392933734973588
"GO:0034071"	126	3	2	63.1527963007988	3.34422061273684	0.0416390376646616
"GO:0008910"	126	3	2	63.1184828948701	2.72388793995702	0.0733368301714051
"GO:0015684"	126	3	2	63.1262562006329	4.19404841193683	0.0194898876307607
"GO:0019203"	126	3	2	63.1819171213023	3.06140668559456	0.0538255756679742
"GO:0015716"	126	3	2	58.5299465756981	3.84196716122866	0.0270550652750917
"GO:0006829"	126	3	2	59.9817532298803	2.06419952642521	0.135842027331824
"GO:0006397"	126	3	2	60.9064736334574	5.22968481636899	0.0080167197507159
"GO:0036265"	126	3	2	61.4544816156884	1.97626593789301	0.147295758699153
"GO:0019264"	126	3	2	60.3699595262916	2.32745040116016	0.106237177156194
"GO:0004474"	126	3	2	64.9332920932703	0.940464406144378	0.395699337207593
"GO:0036307"	126	3	2	62.462709276374	3.02774478311776	0.0555858499235308
"GO:0070568"	126	3	2	56.9380450638413	1.90795144902097	0.15775096832259
"GO:0043171"	126	3	2	59.1609530818295	1.19105152896163	0.311082339265128
"GO:0009083"	126	3	2	56.5554157068022	0.71282427588795	0.494608850771574
"GO:0008242"	126	3	2	58.7527495769311	1.65279077791937	0.200293964401177
"GO:0004019"	126	3	2	61.9222532637953	3.95140726507398	0.0242618972070964
"GO:0004799"	126	3	2	63.2270324788514	2.95922139870573	0.0590837678694585
"GO:0016882"	126	3	2	61.25098733152	1.9839893011738	0.146259499692604
"GO:0042493"	126	3	2	57.387612709177	1.54021134650982	0.223064087006147
"GO:0015976"	126	3	2	60.9333082443769	3.46134449443657	0.0376866246911423
"GO:0055129"	126	3	2	58.5304818346597	1.83989079257076	0.167902880939634
"GO:0008901"	126	3	2	58.748980858442	2.64207234002361	0.0796646912259174
"GO:0016699"	126	3	2	58.748980858442	2.64207234002361	0.0796646912259174
"GO:0008614"	126	3	2	56.6914005174877	1.29223862771964	0.282620945531654
"GO:0008615"	126	3	2	56.6929382841657	1.29244270360769	0.282565576935569
"GO:0043085"	126	3	2	59.8368372919996	3.82579177708652	0.0273177183896133
"GO:0006515"	126	3	2	62.4765999870093	2.07918640342103	0.13359839538276
"GO:0015086"	126	3	2	59.5561273543537	3.02121982354963	0.0562700278565745
"GO:0005451"	126	3	2	68.1671314567607	0.125801654562923	0.881993970856299
"GO:0008964"	126	3	2	61.1684152001055	5.3983093674044	0.00693312598923265
"GO:0015420"	126	3	2	57.8337933519367	2.46886112413446	0.0935642099963097
"GO:0001676"	126	3	2	58.6945301825895	3.07786361810023	0.0535612123407283
"GO:0008460"	126	3	2	62.2627559136605	3.76544205956581	0.0285938412990988
"GO:0004618"	126	3	2	62.2519765823115	3.05805233167071	0.0540959328767031
"GO:0004815"	126	3	2	63.1865826048515	3.67873634572507	0.0308118231226078
"GO:0004827"	126	3	2	62.7842382907758	3.35539902743314	0.0412580264467262
"GO:0008706"	126	3	2	58.1095687757077	2.7601462181338	0.0715903338560042
"GO:0103047"	126	3	2	58.1096251471565	2.76016277096295	0.0715892435864718
"GO:0070125"	126	3	2	58.5170349183144	3.50221565542757	0.0365905463497504
"GO:0017150"	126	3	2	61.2737365859314	1.90157306223958	0.158042211138344
"GO:0009894"	126	3	2	67.1825040512143	1.74751776314467	0.182030752480154
"GO:0004467"	126	3	2	59.6407719280018	3.80710080169204	0.0277931620714536
"GO:0052890"	126	3	2	57.8311090203889	1.79154287278943	0.175830675746407
"GO:0004375"	126	3	2	57.8074634846883	1.91557921672796	0.156488237833056
"GO:0016642"	126	3	2	57.8074634846883	1.91557921672796	0.156488237833056
"GO:0015691"	126	3	2	59.5143600046216	2.98120116246872	0.058358722125284
"GO:0070574"	126	3	2	59.5143600046216	2.9812011624686	0.0583587221252903
"GO:0004591"	126	3	2	61.9539111735499	3.27703133125136	0.0443774330016847
"GO:0098739"	126	3	2	80.6807476932161	0.404703024220243	0.668521669710625
"GO:0004396"	126	3	2	58.0473761946568	1.89433477564798	0.159600844721033
"GO:0032677"	126	3	2	56.7051317843866	2.54117840512768	0.0877138083544457
"GO:0072350"	126	3	2	57.5735468962129	1.7389948889975	0.184797819498645
"GO:2000484"	126	3	2	56.682708318967	2.52993463665771	0.0886273010755036
"GO:1901699"	126	3	2	56.8152534861288	0.792535630435815	0.45763576322127
"GO:0032048"	126	3	2	57.8533058926182	1.33187472282246	0.271953906390933
"GO:0032049"	126	3	2	57.8533058926182	1.33187472282257	0.271953906390904
"GO:0004042"	126	3	2	61.6077557341132	2.68497028693952	0.0762041942652195
"GO:0003993"	126	3	2	63.2672975178288	1.02725972806034	0.363879387548271
"GO:0103045"	126	3	2	61.5685867825478	2.65729238524932	0.0781750956988353
"GO:0004109"	126	3	2	58.2832918956488	1.08594445660961	0.344314440852903
"GO:0009016"	126	3	2	63.3262252481321	2.28719203681979	0.10988087179345
"GO:0000023"	126	3	2	56.3036972391294	2.71698320263835	0.0747398646216379
"GO:0006275"	126	3	2	63.0411003216511	1.91623624529533	0.155634156267846
"GO:0008832"	126	3	2	60.352061156957	1.53749395746031	0.223217813270037
"GO:0009378"	126	3	2	58.8487070751588	2.42234884903337	0.0975105523846257
"GO:0046144"	126	3	2	60.7971613828474	0.647720545609163	0.526809462262433
"GO:0046436"	126	3	2	60.7971613828474	0.647720545609163	0.526809462262433
"GO:0051247"	126	3	2	59.6513576038247	1.99856951406849	0.144502616223446
"GO:0008551"	126	3	2	60.1393385349965	2.87131382290995	0.0644174315054535
"GO:0015434"	126	3	2	60.1393385349965	2.87131382290995	0.0644174315054535
"GO:0000103"	126	3	2	56.4027490696224	0.866148718392988	0.426086063270904
"GO:0071241"	126	3	2	56.8913918512067	1.0596695044439	0.353310223502749
"GO:0015037"	126	3	2	57.5874584368374	1.39584214048597	0.25587557875195
"GO:0015038"	126	3	2	57.5886397098664	1.39623889124907	0.255778605965975
"GO:0004362"	126	3	2	57.5921756357596	1.39718238381979	0.25554804934799
"GO:0005337"	126	3	2	61.2641574276207	4.38077239662212	0.0166639120281804
"GO:0006578"	126	3	2	56.1449090189743	0.826291424439704	0.442920814726929
"GO:0004829"	126	3	2	63.177188063757	3.76080413371397	0.0286314012992873
"GO:0006435"	126	3	2	63.1723768044773	3.7522209846668	0.0288522964597059
"GO:0006113"	126	3	2	62.2410938769236	2.66080846694755	0.0778358352593483
"GO:0010383"	126	3	2	58.4498443688909	4.91239504569892	0.0106664139682149
"GO:0015727"	126	3	2	53.8316249054859	0.0449911853622147	0.956041817573658
"GO:0015605"	126	3	2	57.9049718366828	1.63887264029429	0.203077564074048
"GO:0004367"	126	3	2	62.3814005873429	2.61979181747366	0.080817070888381
"GO:0001123"	126	3	2	63.5624011378684	0.965504131080284	0.386304763251398
"GO:0004825"	126	3	2	58.7013097843222	2.24074490839509	0.115402458472516
"GO:0044347"	126	3	2	58.604546289471	4.7518855649307	0.0122313536658936
"GO:0010410"	126	3	2	58.549804504609	4.8989110593426	0.0107841381398324
"GO:0050218"	126	3	2	56.2168430798878	2.087960951113	0.133447122255756
"GO:0043023"	126	3	2	62.5329473747553	4.9712126832793	0.00991734972593591
"GO:0032270"	126	3	2	59.8380541279632	2.04445885781665	0.138396257724717
"GO:0014070"	126	3	2	62.3371650775014	1.95359286805732	0.150346492439026
"GO:0031956"	126	3	2	60.9429136841618	4.60786071382025	0.0136908103971671
"GO:0009143"	126	3	2	58.1588090454425	1.93410702925696	0.15373821710519
"GO:0050567"	126	3	2	59.7461993186586	3.3159531808786	0.0430887672974988
"GO:0102391"	126	3	2	60.9451421749902	4.61045701776647	0.0136598257025825
"GO:0047349"	126	3	2	56.7712026214416	2.51472786914022	0.0898596243132721
"GO:0033212"	126	3	2	59.7214454962559	2.25990137760516	0.11321474906982
"GO:0046900"	126	3	2	62.9419744108493	2.31887300418452	0.106733535745815
"GO:0004326"	126	3	2	62.9419744108493	2.31887300418458	0.10673353574581
"GO:0046901"	126	3	2	62.9419744108493	2.31887300418458	0.10673353574581
"GO:0045491"	126	3	2	58.6110986295521	4.75660046224321	0.0121814055217173
"GO:0016723"	126	3	2	62.9284197697369	3.43776133135556	0.0382884939621768
"GO:0045493"	126	3	2	58.5941679345654	4.75622782460742	0.0121864221762585
"GO:0005343"	126	3	2	57.5528561987033	1.06716386063175	0.350690167881331
"GO:0046654"	126	3	2	58.3734583277401	1.97196380994115	0.148346649028033
"GO:0005990"	126	3	2	60.0173282495116	3.64248723172834	0.0321344574843924
"GO:0005988"	126	3	2	58.5576645496293	4.11131522511837	0.0213410392873161
"GO:0102040"	126	3	2	54.9601868551905	1.5262282888963	0.226422610901557
"GO:0016748"	126	3	2	57.4187377600187	1.81755902478577	0.171642114745347
"GO:0016152"	126	3	2	62.8722493844968	3.65409489418008	0.0315284323826826
"GO:0043683"	126	3	2	73.6873930697529	1.3372246834852	0.268869445068059
"GO:0070813"	126	3	2	56.6147897146611	1.28819187051024	0.283727562163862
"GO:0051748"	126	3	2	58.7325966758825	3.12619219215044	0.051265722730429
"GO:0034308"	126	3	2	58.2675983250638	1.39245299449521	0.256609332031189
"GO:0006422"	126	3	2	63.1123021911996	3.40379304627691	0.0394612530921009
